# Exported using VGG Image Annotator (http://www.robots.ox.ac.uk/~vgg/software/via)
# Notes:
# - spatial_coordinates of [2,10,20,50,80] denotes a rectangle (shape_id=2) of size 50x80 placed at (10,20)
# - temporal coordinate of [1.349,2.741] denotes a temporal segment from time 1.346 sec. to 2.741 sec.
# - temporal coordinate of [4.633] denotes a still video frame at 4.633 sec.
# - metadata of {""1"":""3""} indicates attribute with id "1" set to an attribute option with id "3"
# SHAPE_ID = {"POINT":1,"RECT":2,"CIRCLE":3,"ELLIPSE":4,"LINE":5,"POLYLINE":6,"POLYGON":7}
# FLAG_ID = {"RESERVED_FOR_FUTURE":1}
# ATTRIBUTE = {"1":{"aname":"vehicle","anchor_id":"","type":5,"desc":"","options":{},"default_option_id":""}}
# CSV_HEADER = metadata_id,file_list,flags,temporal_coordinates,spatial_coordinates,metadata
"4_fLVoW6Ld","[""20190612_124811_1776.png""]",0,"[]","[2,1648.558,307.644,11.682,10.385]","{}"
"4_4BfGJjP8","[""20190612_124811_1776.png""]",0,"[]","[2,1639.471,299.856,9.087,9.086]","{}"
"4_MKXhZtsW","[""20190612_124811_1776.png""]",0,"[]","[2,1634.279,273.894,9.086,7.789]","{}"
"4_9VDeFuys","[""20190612_124811_1776.png""]",0,"[]","[2,1632.981,264.808,6.49,7.788]","{}"
"4_v0xGPx7A","[""20190612_124811_1776.png""]",0,"[]","[2,1612.212,255.721,16.875,20.769]","{}"
"4_7F191zQ0","[""20190612_124811_1776.png""]",0,"[]","[2,1629.087,231.058,9.086,7.788]","{}"
"4_YgUGEmdv","[""20190612_124811_1776.png""]",0,"[]","[2,1649.856,270,10.384,9.087]","{}"
"4_U8PC4yO3","[""20190612_124811_1776.png""]",0,"[]","[2,1664.135,264.808,9.086,9.086]","{}"
"4_hu91rQ3A","[""20190612_124811_1776.png""]",0,"[]","[2,1655.048,245.337,10.385,10.384]","{}"
"4_h3pXXEq5","[""20190612_124811_1776.png""]",0,"[]","[2,1647.26,238.846,6.49,9.087]","{}"
"4_BaaRgRMS","[""20190612_124811_1776.png""]",0,"[]","[2,1678.413,234.952,9.087,10.384]","{}"
"5_uKFXli7f","[""20190612_165539_2771.png""]",0,"[]","[2,18.173,890.481,45.433,32.452]","{}"
"5_9F0GHY8f","[""20190612_165539_2771.png""]",0,"[]","[2,51.923,955.385,53.221,32.452]","{}"
"5_wWX89Upp","[""20190612_165539_2771.png""]",0,"[]","[2,122.019,913.846,61.01,33.75]","{}"
"5_XVu7fRVr","[""20190612_165539_2771.png""]",0,"[]","[2,146.683,950.192,61.009,31.154]","{}"
"5_ZTRfEwJa","[""20190612_165539_2771.png""]",0,"[]","[2,234.952,902.163,55.817,28.558]","{}"
"5_HY8yPitU","[""20190612_165539_2771.png""]",0,"[]","[2,158.365,880.096,44.135,23.366]","{}"
"5_JNeBcwbv","[""20190612_165539_2771.png""]",0,"[]","[2,293.365,841.154,50.625,27.259]","{}"
"5_XiCO7DyQ","[""20190612_165539_2771.png""]",0,"[]","[2,386.827,834.663,40.24,24.664]","{}"
"5_MXyElW8a","[""20190612_165539_2771.png""]",0,"[]","[2,443.942,835.962,46.731,29.855]","{}"
"5_V4H77C1Y","[""20190612_165539_2771.png""]",0,"[]","[2,466.01,847.644,50.625,29.856]","{}"
"5_jEqjBkqX","[""20190612_165539_2771.png""]",0,"[]","[2,447.837,773.654,45.432,24.663]","{}"
"5_sByXAqaX","[""20190612_165539_2771.png""]",0,"[]","[2,478.99,786.635,40.241,25.961]","{}"
"5_O38MqgUY","[""20190612_165539_2771.png""]",0,"[]","[2,486.779,803.51,45.433,23.365]","{}"
"5_fDM6ONQT","[""20190612_165539_2771.png""]",0,"[]","[2,610.096,745.096,44.135,23.366]","{}"
"5_X7zVUJ8L","[""20190612_165539_2771.png""]",0,"[]","[2,646.442,769.76,38.943,20.769]","{}"
"5_47EbKuCH","[""20190612_165539_2771.png""]",0,"[]","[2,702.26,728.221,41.538,23.366]","{}"
"5_dyADhdOU","[""20190612_165539_2771.png""]",0,"[]","[2,664.615,697.067,40.241,25.962]","{}"
"5_u7ZjNeZ7","[""20190612_165539_2771.png""]",0,"[]","[2,712.644,700.962,40.241,23.365]","{}"
"5_jyNkzvVK","[""20190612_165539_2771.png""]",0,"[]","[2,743.798,736.01,40.24,25.961]","{}"
"5_40NOU8Cs","[""20190612_165539_2771.png""]",0,"[]","[2,747.692,754.183,38.943,24.663]","{}"
"5_hfklivBw","[""20190612_165539_2771.png""]",0,"[]","[2,780.144,745.096,0,1.298]","{}"
"5_THgZ3cwh","[""20190612_165539_2771.png""]",0,"[]","[2,822.981,675,36.346,23.365]","{}"
"5_YwXatZeJ","[""20190612_165539_2771.png""]",0,"[]","[2,893.077,682.788,29.856,23.366]","{}"
"5_zC8Ebloq","[""20190612_165539_2771.png""]",0,"[]","[2,891.779,703.558,36.346,20.769]","{}"
"5_nawZbXXL","[""20190612_165539_2771.png""]",0,"[]","[2,952.788,643.846,36.347,19.471]","{}"
"5_zPhFLeij","[""20190612_165539_2771.png""]",0,"[]","[2,930.721,629.567,29.856,19.471]","{}"
"5_9WlAunQM","[""20190612_165539_2771.png""]",0,"[]","[2,928.125,612.692,29.856,19.471]","{}"
"5_rJBGkZyZ","[""20190612_165539_2771.png""]",0,"[]","[2,1029.375,630.865,33.75,22.068]","{}"
"5_PIYX2B57","[""20190612_165539_2771.png""]",0,"[]","[2,1064.423,634.76,31.154,22.067]","{}"
"5_63ZoSV4W","[""20190612_165539_2771.png""]",0,"[]","[2,1073.51,602.308,27.259,19.471]","{}"
"5_h1EOYJm0","[""20190612_165539_2771.png""]",0,"[]","[2,1068.317,593.221,27.26,15.577]","{}"
"5_J9X5TU6O","[""20190612_165539_2771.png""]",0,"[]","[2,1155.288,602.308,28.558,19.471]","{}"
"5_Fs34Zciw","[""20190612_165539_2771.png""]",0,"[]","[2,1243.558,515.337,22.067,18.173]","{}"
"5_uV3tXYXz","[""20190612_165539_2771.png""]",0,"[]","[2,1282.5,527.019,25.962,16.875]","{}"
"5_mBemx1Du","[""20190612_165539_2771.png""]",0,"[]","[2,1321.442,527.019,22.068,18.173]","{}"
"5_9bbD3AxJ","[""20190612_165539_2771.png""]",0,"[]","[2,1287.692,477.692,20.769,16.875]","{}"
"5_cXt2CvsA","[""20190612_165539_2771.png""]",0,"[]","[2,1301.971,459.519,18.173,16.875]","{}"
"5_sfxwRAS3","[""20190612_165539_2771.png""]",0,"[]","[2,1373.365,425.769,15.577,12.981]","{}"
"5_7fKXNw0L","[""20190612_165539_2771.png""]",0,"[]","[2,1313.654,485.481,12.981,16.875]","{}"
"5_EnJ7MF2r","[""20190612_165539_2771.png""]",0,"[]","[2,1337.019,489.375,16.875,15.577]","{}"
"5_mIBdDHVH","[""20190612_165539_2771.png""]",0,"[]","[2,1362.981,480.288,27.259,23.366]","{}"
"5_L6p0Xkye","[""20190612_165539_2771.png""]",0,"[]","[2,1391.538,490.673,16.875,16.875]","{}"
"5_UdTNXkB0","[""20190612_165539_2771.png""]",0,"[]","[2,1385.048,463.413,15.577,12.981]","{}"
"5_UKskDiGL","[""20190612_165539_2771.png""]",0,"[]","[2,1368.173,456.923,18.173,12.981]","{}"
"5_RA3x8MXU","[""20190612_165539_2771.png""]",0,"[]","[2,1411.01,460.817,16.875,15.577]","{}"
"5_3rEfxhWh","[""20190612_165539_2771.png""]",0,"[]","[2,1430.481,469.904,19.471,16.875]","{}"
"5_CEf9LEwA","[""20190612_165539_2771.png""]",0,"[]","[2,1460.337,451.731,20.769,12.981]","{}"
"5_yGBaOHXC","[""20190612_165539_2771.png""]",0,"[]","[2,1469.423,432.26,16.875,14.278]","{}"
"5_P0QpJ5OL","[""20190612_165539_2771.png""]",0,"[]","[2,1455.144,424.471,15.577,14.279]","{}"
"5_rXBeZXO9","[""20190612_165539_2771.png""]",0,"[]","[2,1408.413,433.558,18.174,12.98]","{}"
"5_0QyaxJXr","[""20190612_165539_2771.png""]",0,"[]","[2,1468.125,399.808,14.279,12.98]","{}"
"5_BB8Nd39I","[""20190612_165539_2771.png""]",0,"[]","[2,1486.298,401.106,16.875,12.981]","{}"
"5_zjtW7c2R","[""20190612_165539_2771.png""]",0,"[]","[2,1523.942,410.192,20.77,15.577]","{}"
"5_WSvcb0q9","[""20190612_165539_2771.png""]",0,"[]","[2,1531.731,389.423,15.577,14.279]","{}"
"5_4Vk8aX6t","[""20190612_165539_2771.png""]",0,"[]","[2,1503.173,375.144,15.577,12.981]","{}"
"5_ieUkt7rY","[""20190612_165539_2771.png""]",0,"[]","[2,1533.029,375.144,15.577,11.683]","{}"
"5_JTTkoKdX","[""20190612_165539_2771.png""]",0,"[]","[2,1534.327,360.865,12.981,15.577]","{}"
"5_8X1qrsWH","[""20190612_165539_2771.png""]",0,"[]","[2,1564.183,360.865,15.577,14.279]","{}"
"5_D4FwOfCQ","[""20190612_165539_2771.png""]",0,"[]","[2,1594.038,358.269,15.577,15.577]","{}"
"5_5R5oFJwN","[""20190612_165539_2771.png""]",0,"[]","[2,1573.269,345.288,11.683,10.385]","{}"
"5_K4edDflZ","[""20190612_165539_2771.png""]",0,"[]","[2,1568.077,336.202,2.596,0]","{}"
"5_uofnZbPU","[""20190612_165539_2771.png""]",0,"[]","[2,1596.635,320.625,12.98,9.087]","{}"
"5_KjYoHDQl","[""20190612_165539_2771.png""]",0,"[]","[2,1600.529,333.606,14.279,10.384]","{}"
"5_666lcdr3","[""20190612_165539_2771.png""]",0,"[]","[2,1621.298,314.135,10.385,10.384]","{}"
"5_kEgXO6rJ","[""20190612_165539_2771.png""]",0,"[]","[2,1635.577,323.221,12.981,10.385]","{}"
"5_vGTQ1902","[""20190612_165539_2771.png""]",0,"[]","[2,1614.808,293.365,15.577,15.577]","{}"
"5_Wm1klnC9","[""20190612_165539_2771.png""]",0,"[]","[2,1604.423,286.875,10.385,12.981]","{}"
"5_u7vXT7gB","[""20190612_165539_2771.png""]",0,"[]","[2,1618.702,249.231,15.577,20.769]","{}"
"5_9yGMGUAR","[""20190612_165539_2771.png""]",0,"[]","[2,1626.49,240.144,9.087,10.385]","{}"
"5_3ncgXFZo","[""20190612_165539_2771.png""]",0,"[]","[2,1631.683,277.788,12.98,10.385]","{}"
"5_CZpxcrrG","[""20190612_165539_2771.png""]",0,"[]","[2,1638.173,257.019,9.087,14.279]","{}"
"5_7vTS7xLY","[""20190612_165539_2771.png""]",0,"[]","[2,1651.154,236.25,15.577,23.365]","{}"
"5_waJNiDEx","[""20190612_165539_2771.png""]",0,"[]","[2,1670.625,247.933,11.683,9.086]","{}"
"5_4alX4p4Q","[""20190612_165539_2771.png""]",0,"[]","[2,1665.433,270,11.682,11.683]","{}"
"5_MRCut7ir","[""20190612_165539_2771.png""]",0,"[]","[2,1645.962,268.702,12.98,10.385]","{}"
"5_BRX4oGsc","[""20190612_165539_2771.png""]",0,"[]","[2,1652.452,289.471,11.683,12.981]","{}"
"5_SV7bm7ha","[""20190612_165539_2771.png""]",0,"[]","[2,1648.558,303.75,12.98,10.385]","{}"
"5_RGsUmb63","[""20190612_165539_2771.png""]",0,"[]","[2,1631.683,231.058,10.384,7.788]","{}"
"6_1kXNQAnV","[""20190616_085753_1170.png""]",0,"[]","[2,58.413,852.837,57.116,40.24]","{}"
"6_rBNbzO9q","[""20190616_085753_1170.png""]",0,"[]","[2,94.76,876.202,51.923,32.452]","{}"
"6_EUVnhFD5","[""20190616_085753_1170.png""]",0,"[]","[2,154.471,924.231,58.414,37.644]","{}"
"6_hJSscorS","[""20190616_085753_1170.png""]",0,"[]","[2,0,950.192,32.452,33.75]","{}"
"6_5PgzhaY4","[""20190616_085753_1170.png""]",0,"[]","[2,203.798,887.885,54.519,31.153]","{}"
"6_Wfq7JWzD","[""20190616_085753_1170.png""]",0,"[]","[2,236.25,858.029,48.029,33.75]","{}"
"6_fOQuw3em","[""20190616_085753_1170.png""]",0,"[]","[2,254.423,806.106,50.625,28.557]","{}"
"6_GO8OGwZm","[""20190616_085753_1170.png""]",0,"[]","[2,328.413,806.106,48.029,28.557]","{}"
"6_37NMIjBZ","[""20190616_085753_1170.png""]",0,"[]","[2,534.808,777.548,40.24,27.26]","{}"
"6_eHJkLeqt","[""20190616_085753_1170.png""]",0,"[]","[2,549.087,724.327,45.432,31.154]","{}"
"6_W5VO3aQU","[""20190616_085753_1170.png""]",0,"[]","[2,669.808,700.962,36.346,25.961]","{}"
"6_cXPW0sMW","[""20190616_085753_1170.png""]",0,"[]","[2,689.279,761.971,46.731,31.154]","{}"
"6_HedXuyCj","[""20190616_085753_1170.png""]",0,"[]","[2,945,662.019,37.644,23.366]","{}"
"6_14ECPAXE","[""20190616_085753_1170.png""]",0,"[]","[2,956.683,626.971,35.048,22.067]","{}"
"6_0tYX5vo3","[""20190616_085753_1170.png""]",0,"[]","[2,1022.885,654.231,31.153,22.067]","{}"
"6_QstpRBjJ","[""20190616_085753_1170.png""]",0,"[]","[2,1063.125,619.183,29.856,20.769]","{}"
"6_l6WHidlR","[""20190616_085753_1170.png""]",0,"[]","[2,1121.538,612.692,33.75,19.471]","{}"
"6_PbBPJH1u","[""20190616_085753_1170.png""]",0,"[]","[2,1259.135,537.404,25.961,20.769]","{}"
"6_aXtLOxJO","[""20190616_085753_1170.png""]",0,"[]","[2,1303.269,504.952,27.26,15.577]","{}"
"6_OnqbFxhT","[""20190616_085753_1170.png""]",0,"[]","[2,1325.337,467.308,40.24,25.961]","{}"
"6_vXn5bUz1","[""20190616_085753_1170.png""]",0,"[]","[2,1375.962,486.779,23.365,15.577]","{}"
"6_XLPJYmtU","[""20190616_085753_1170.png""]",0,"[]","[2,1381.154,498.462,23.365,16.875]","{}"
"6_KAGqw3xV","[""20190616_085753_1170.png""]",0,"[]","[2,1408.413,389.423,27.26,23.365]","{}"
"6_9mp1ZesB","[""20190616_085753_1170.png""]",0,"[]","[2,1500.577,385.529,15.577,15.577]","{}"
"6_XPAvQG1Y","[""20190616_085753_1170.png""]",0,"[]","[2,1507.067,415.385,12.981,15.577]","{}"
"6_rDNed9fu","[""20190616_085753_1170.png""]",0,"[]","[2,1525.24,421.875,16.875,12.981]","{}"
"6_znP6zXxV","[""20190616_085753_1170.png""]",0,"[]","[2,1539.519,379.038,14.279,12.981]","{}"
"6_NXB5kevw","[""20190616_085753_1170.png""]",0,"[]","[2,1526.538,372.548,14.279,10.385]","{}"
"6_3VJSF5Jm","[""20190616_085753_1170.png""]",0,"[]","[2,1453.846,430.962,15.577,19.471]","{}"
"6_vaKXiAbq","[""20190616_085753_1170.png""]",0,"[]","[2,1440.865,423.173,15.577,16.875]","{}"
"6_9zBLXnFl","[""20190616_085753_1170.png""]",0,"[]","[2,1553.798,346.587,12.981,12.98]","{}"
"6_Xqf6G0ax","[""20190616_085753_1170.png""]",0,"[]","[2,1573.269,349.183,12.981,11.682]","{}"
"6_Dwy1VFB2","[""20190616_085753_1170.png""]",0,"[]","[2,1586.25,356.971,11.683,12.981]","{}"
"6_0BMPOZqJ","[""20190616_085753_1170.png""]",0,"[]","[2,1599.231,346.587,12.981,14.278]","{}"
"6_HTteTfX5","[""20190616_085753_1170.png""]",0,"[]","[2,1599.231,325.817,12.981,11.683]","{}"
"6_3UbUuFW5","[""20190616_085753_1170.png""]",0,"[]","[2,1592.74,307.644,11.683,11.683]","{}"
"6_eXml0Uf2","[""20190616_085753_1170.png""]",0,"[]","[2,1618.702,320.625,11.683,10.385]","{}"
"6_dgD37Tu7","[""20190616_085753_1170.png""]",0,"[]","[2,1635.577,328.413,12.981,11.683]","{}"
"6_YB7NYBhw","[""20190616_085753_1170.png""]",0,"[]","[2,1644.663,285.577,15.577,19.471]","{}"
"6_KPrqVfbE","[""20190616_085753_1170.png""]",0,"[]","[2,1623.894,288.173,11.683,10.385]","{}"
"6_JSGsWNNE","[""20190616_085753_1170.png""]",0,"[]","[2,1607.019,288.173,10.385,9.086]","{}"
"6_RgFYLRcB","[""20190616_085753_1170.png""]",0,"[]","[2,1617.404,263.51,10.384,9.086]","{}"
"6_acUzRQdu","[""20190616_085753_1170.png""]",0,"[]","[2,1621.298,250.529,9.087,12.981]","{}"
"6_UHvNXZN9","[""20190616_085753_1170.png""]",0,"[]","[2,1645.962,260.913,12.98,12.981]","{}"
"6_K069I4tc","[""20190616_085753_1170.png""]",0,"[]","[2,1665.433,267.404,10.384,10.384]","{}"
"6_ksegNPzG","[""20190616_085753_1170.png""]",0,"[]","[2,1666.731,251.827,7.788,14.279]","{}"
"6_c8l1nDUH","[""20190616_085753_1170.png""]",0,"[]","[2,1653.75,242.74,11.683,10.385]","{}"
"6_8FMY76rK","[""20190616_085753_1170.png""]",0,"[]","[2,1503.173,257.019,10.385,10.385]","{}"
"7_uyGiXNDT","[""20190616_192718_349.png""]",0,"[]","[2,-1.298,959.279,32.452,40.24]","{}"
"7_yrh32pMn","[""20190616_192718_349.png""]",0,"[]","[2,-1.298,867.115,50.625,40.241]","{}"
"7_9iXHb61T","[""20190616_192718_349.png""]",0,"[]","[2,54.519,915.144,50.625,35.048]","{}"
"7_3s1DG2XF","[""20190616_192718_349.png""]",0,"[]","[2,155.769,911.25,55.818,35.048]","{}"
"7_nY2iXmzX","[""20190616_192718_349.png""]",0,"[]","[2,132.404,864.519,51.923,27.26]","{}"
"7_JN7p8qAk","[""20190616_192718_349.png""]",0,"[]","[2,101.25,838.558,58.413,35.048]","{}"
"7_CwF9ErhP","[""20190616_192718_349.png""]",0,"[]","[2,212.885,873.606,45.432,27.259]","{}"
"7_CgijDYdh","[""20190616_192718_349.png""]",0,"[]","[2,306.346,865.817,66.202,36.346]","{}"
"7_FLNajJua","[""20190616_192718_349.png""]",0,"[]","[2,388.125,822.981,49.327,28.557]","{}"
"7_lD6dgD0H","[""20190616_192718_349.png""]",0,"[]","[2,285.577,835.962,50.625,31.153]","{}"
"7_l0InBYum","[""20190616_192718_349.png""]",0,"[]","[2,255.721,803.51,51.923,33.75]","{}"
"7_fLGitwbl","[""20190616_192718_349.png""]",0,"[]","[2,332.308,804.808,48.029,25.961]","{}"
"7_xnAnU86u","[""20190616_192718_349.png""]",0,"[]","[2,316.731,776.25,50.625,28.558]","{}"
"7_lPK1Kxuw","[""20190616_192718_349.png""]",0,"[]","[2,0,921.635,25.962,31.153]","{}"
"7_3scgpI0F","[""20190616_192718_349.png""]",0,"[]","[2,524.423,798.317,50.625,35.048]","{}"
"7_YM5DXPQt","[""20190616_192718_349.png""]",0,"[]","[2,489.375,746.394,50.625,29.856]","{}"
"7_ZtjMdR8g","[""20190616_192718_349.png""]",0,"[]","[2,417.981,754.183,50.625,29.855]","{}"
"7_fvxD5S88","[""20190616_192718_349.png""]",0,"[]","[2,534.808,712.644,42.836,29.856]","{}"
"7_LVPexR2z","[""20190616_192718_349.png""]",0,"[]","[2,636.058,699.663,36.346,24.664]","{}"
"7_etBYpXxG","[""20190616_192718_349.png""]",0,"[]","[2,594.519,716.538,123.318,73.991]","{}"
"7_1HyEFOOa","[""20190616_192718_349.png""]",0,"[]","[2,741.202,665.913,42.836,31.154]","{}"
"7_tfLLnEFI","[""20190616_192718_349.png""]",0,"[]","[2,777.548,637.356,37.644,27.259]","{}"
"7_ImXDdyjm","[""20190616_192718_349.png""]",0,"[]","[2,789.231,716.538,37.644,27.26]","{}"
"7_r46rcy11","[""20190616_192718_349.png""]",0,"[]","[2,807.404,689.279,37.644,25.961]","{}"
"7_nq9cLX7x","[""20190616_192718_349.png""]",0,"[]","[2,816.49,669.808,36.347,20.769]","{}"
"7_up1Qt3RA","[""20190616_192718_349.png""]",0,"[]","[2,850.24,645.144,32.452,23.366]","{}"
"7_siLuzWwN","[""20190616_192718_349.png""]",0,"[]","[2,876.202,620.481,37.644,24.663]","{}"
"7_pjIa037a","[""20190616_192718_349.png""]",0,"[]","[2,948.894,603.606,24.664,20.769]","{}"
"7_Jgton1Jr","[""20190616_192718_349.png""]",0,"[]","[2,965.769,655.529,35.048,22.067]","{}"
"7_k40V0URI","[""20190616_192718_349.png""]",0,"[]","[2,1050.144,623.077,33.75,23.365]","{}"
"7_LWeuxPtE","[""20190616_192718_349.png""]",0,"[]","[2,1018.99,597.115,40.241,25.962]","{}"
"7_jbWcGrRX","[""20190616_192718_349.png""]",0,"[]","[2,1008.606,589.327,40.24,19.471]","{}"
"7_JPUxX7Ve","[""20190616_192718_349.png""]",0,"[]","[2,1042.356,569.856,28.557,19.471]","{}"
"7_8ptiOmV3","[""20190616_192718_349.png""]",0,"[]","[2,1083.894,593.221,28.558,20.769]","{}"
"7_qK8tcoIA","[""20190616_192718_349.png""]",0,"[]","[2,1143.606,589.327,32.452,22.067]","{}"
"7_XHhN5aX8","[""20190616_192718_349.png""]",0,"[]","[2,1227.981,493.269,28.557,18.173]","{}"
"7_WMY05Xqc","[""20190616_192718_349.png""]",0,"[]","[2,1268.221,519.231,33.75,15.577]","{}"
"7_iiUXhh5P","[""20190616_192718_349.png""]",0,"[]","[2,1312.356,519.231,20.769,11.682]","{}"
"7_KliKdxQf","[""20190616_192718_349.png""]",0,"[]","[2,1292.885,480.288,23.365,14.279]","{}"
"7_ruZ6P9BP","[""20190616_192718_349.png""]",0,"[]","[2,1311.058,486.779,38.942,31.154]","{}"
"7_XCaMtXJz","[""20190616_192718_349.png""]",0,"[]","[2,1334.423,473.798,20.769,15.577]","{}"
"7_hlXXXSFM","[""20190616_192718_349.png""]",0,"[]","[2,1357.788,494.567,23.366,16.875]","{}"
"7_EJUdi2IH","[""20190616_192718_349.png""]",0,"[]","[2,1361.683,475.096,19.471,18.173]","{}"
"7_GJf6OwXi","[""20190616_192718_349.png""]",0,"[]","[2,1379.856,454.327,19.471,14.279]","{}"
"7_5lWAXKXT","[""20190616_192718_349.png""]",0,"[]","[2,1368.173,436.154,22.067,19.471]","{}"
"7_uNHogq7o","[""20190616_192718_349.png""]",0,"[]","[2,1409.712,415.385,18.173,15.577]","{}"
"7_7VJNXqaB","[""20190616_192718_349.png""]",0,"[]","[2,1395.433,477.692,23.365,16.875]","{}"
"7_rKMowqfE","[""20190616_192718_349.png""]",0,"[]","[2,1385.048,464.712,16.875,14.278]","{}"
"7_NHHPdVeN","[""20190616_192718_349.png""]",0,"[]","[2,1405.817,451.731,23.366,18.173]","{}"
"7_b92UJWFS","[""20190616_192718_349.png""]",0,"[]","[2,1413.606,434.856,19.471,12.981]","{}"
"7_Gq5rfKnf","[""20190616_192718_349.png""]",0,"[]","[2,1431.779,438.75,16.875,15.577]","{}"
"7_FtPt6CLG","[""20190616_192718_349.png""]",0,"[]","[2,1425.288,460.817,18.174,18.173]","{}"
"7_Y6zxdXuQ","[""20190616_192718_349.png""]",0,"[]","[2,1475.913,428.365,22.068,19.472]","{}"
"7_M4TyWcAX","[""20190616_192718_349.png""]",0,"[]","[2,1455.144,425.769,22.068,16.875]","{}"
"7_MS5N1bIe","[""20190616_192718_349.png""]",0,"[]","[2,1446.058,412.788,19.471,16.875]","{}"
"7_bU3ldHGp","[""20190616_192718_349.png""]",0,"[]","[2,1470.721,402.404,16.875,14.279]","{}"
"7_XPfxQsJ2","[""20190616_192718_349.png""]",0,"[]","[2,1479.808,408.894,19.471,16.875]","{}"
"7_6vBdXJcv","[""20190616_192718_349.png""]",0,"[]","[2,1508.365,407.596,20.77,20.769]","{}"
"7_OxcutXdA","[""20190616_192718_349.png""]",0,"[]","[2,1508.365,393.317,16.875,15.577]","{}"
"7_VZH3hi70","[""20190616_192718_349.png""]",0,"[]","[2,1491.49,386.827,18.173,16.875]","{}"
"7_wNwuidX2","[""20190616_192718_349.png""]",0,"[]","[2,1533.029,390.721,18.173,18.173]","{}"
"7_6XU9FUUT","[""20190616_192718_349.png""]",0,"[]","[2,1538.221,360.865,25.962,23.366]","{}"
"7_gRKKaSr6","[""20190616_192718_349.png""]",0,"[]","[2,1518.75,354.375,16.875,15.577]","{}"
"7_KXzV1nXr","[""20190616_192718_349.png""]",0,"[]","[2,1565.481,375.144,14.279,14.279]","{}"
"7_xzGcnFhM","[""20190616_192718_349.png""]",0,"[]","[2,1586.25,356.971,16.875,15.577]","{}"
"7_tyO628q7","[""20190616_192718_349.png""]",0,"[]","[2,1622.596,328.413,14.279,14.279]","{}"
"7_48DhPEhj","[""20190616_192718_349.png""]",0,"[]","[2,1642.067,310.24,12.981,10.385]","{}"
"7_BXSN86G8","[""20190616_192718_349.png""]",0,"[]","[2,1656.346,289.471,10.385,12.981]","{}"
"7_eqmMTEhE","[""20190616_192718_349.png""]",0,"[]","[2,1671.923,250.529,11.683,12.981]","{}"
"7_U7XxZDWn","[""20190616_192718_349.png""]",0,"[]","[2,1569.375,353.077,15.577,11.683]","{}"
"7_FdRvKdom","[""20190616_192718_349.png""]",0,"[]","[2,1587.548,337.5,14.279,12.981]","{}"
"7_MNXlpPRR","[""20190616_192718_349.png""]",0,"[]","[2,1570.673,336.202,15.577,11.683]","{}"
"7_PYcyXH7f","[""20190616_192718_349.png""]",0,"[]","[2,1571.971,315.433,15.577,12.98]","{}"
"7_678jNX2J","[""20190616_192718_349.png""]",0,"[]","[2,1610.913,319.327,14.279,12.981]","{}"
"7_iJAUgDUs","[""20190616_192718_349.png""]",0,"[]","[2,1591.442,302.452,14.279,11.683]","{}"
"7_yCSXvcyJ","[""20190616_192718_349.png""]",0,"[]","[2,1604.423,303.75,11.683,15.577]","{}"
"7_G3bC1XUd","[""20190616_192718_349.png""]",0,"[]","[2,1614.808,289.471,12.98,16.875]","{}"
"7_FQ2NF5hA","[""20190616_192718_349.png""]",0,"[]","[2,1627.788,298.558,16.875,12.98]","{}"
"7_RU1tl4Aq","[""20190616_192718_349.png""]",0,"[]","[2,1639.471,284.279,14.279,12.981]","{}"
"7_qgUo1JBK","[""20190616_192718_349.png""]",0,"[]","[2,1608.317,271.298,11.683,11.683]","{}"
"7_y4HDFL3v","[""20190616_192718_349.png""]",0,"[]","[2,1621.298,254.423,11.683,12.981]","{}"
"7_4rcWASmA","[""20190616_192718_349.png""]",0,"[]","[2,1626.49,275.192,14.279,12.981]","{}"
"7_7yRWuWX9","[""20190616_192718_349.png""]",0,"[]","[2,1652.452,254.423,11.683,11.683]","{}"
"7_X9J9sOV2","[""20190616_192718_349.png""]",0,"[]","[2,1658.942,193.413,12.981,10.385]","{}"
"7_7BSmrmdd","[""20190616_192718_349.png""]",0,"[]","[2,1645.962,197.308,10.384,12.98]","{}"
"7_CpXSDdT5","[""20190616_192718_349.png""]",0,"[]","[2,1635.577,211.587,12.981,11.682]","{}"
"7_45APn6F3","[""20190616_192718_349.png""]",0,"[]","[2,1666.731,216.779,12.981,14.279]","{}"
"7_eXrXTdnm","[""20190616_192718_349.png""]",0,"[]","[2,1649.856,216.779,12.981,14.279]","{}"
"7_8YaGWJdv","[""20190616_192718_349.png""]",0,"[]","[2,1683.606,211.587,12.981,18.173]","{}"
"7_Xyaj5dxn","[""20190616_192718_349.png""]",0,"[]","[2,1678.413,225.865,12.981,15.577]","{}"
"7_a5gFE1uK","[""20190616_192718_349.png""]",0,"[]","[2,1643.365,237.548,11.683,12.981]","{}"
"7_3CNlpMvM","[""20190616_192718_349.png""]",0,"[]","[2,1448.654,363.462,15.577,15.576]","{}"
"7_JEFGQyXU","[""20190616_192718_349.png""]",0,"[]","[2,1451.25,340.096,16.875,15.577]","{}"
"7_uk1HCcR1","[""20190616_192718_349.png""]",0,"[]","[2,1470.721,314.135,12.981,12.98]","{}"
"7_h8hrNJhq","[""20190616_192718_349.png""]",0,"[]","[2,1492.788,302.452,16.875,14.279]","{}"
"7_86Gy2I7O","[""20190616_192718_349.png""]",0,"[]","[2,1491.49,271.298,11.683,18.173]","{}"
